Order_ID,User_ID,Restaurant_ID,Driver_ID,Item_Name,Quantity,Total_Price,Order_Time,Delivery_Time,Delivery_Duration_Minutes,City,Payment_Method,Order_Status,Driver_Vehicle,Restaurant_Lat,Restaurant_Lon,Customer_Lat,Customer_Lon,Driver_Lat,Driver_Lon,Delivery_Distance_km,Traffic_Level,Driver_Availability,Hour,Revenue,Day,Month
7258,U3760,222,37,Burger,2,150.46,2025-06-05 12:34:00,,52.0,Assiut,Credit Card,Delivered,Bicycle,27.16265524353475,31.18163763137742,27.173077228317915,31.193848719782785,27.182592844331644,31.203203223745017,1.672784109588745,Medium,Online,12,300.92,Thursday,June
7259,U6616,854,80,Sushi,5,630.85,2025-06-08 01:09:00,,33.0,Cairo,Credit Card,Delivered,Motorbike,30.053214928509288,31.229545121988107,30.054715574760092,31.250685067330203,30.044647316779656,31.25460369484372,2.0453861167540675,Low,Online,1,3154.25,Sunday,June
7260,U9146,819,412,Sandwich,4,297.6,2025-06-12 19:18:00,,49.0,Cairo,Wallet,In Transit,Motorbike,30.04217919911911,31.253273338319183,30.057356008774622,31.25440058644245,30.06220125707362,31.248408413033363,1.6859076814233098,High,Online,19,1190.4,Thursday,June
7261,U9386,898,249,Sandwich,2,211.18,2025-06-13 22:08:00,,21.0,Zagazig,Credit Card,Delivered,Car,30.57795169501477,31.49708267383805,30.60442762502264,31.519243530838,30.568867367949444,31.511197263301582,3.623917759147827,Low,Online,22,422.36,Friday,June
7262,U6858,837,465,Koshary,4,461.8,2025-06-14 11:28:00,,46.0,Assiut,Wallet,Delivered,Car,27.168516539841,31.178324242798126,27.195933136117084,31.17080044977726,27.199031928575955,31.19687269247509,3.128084441407683,Medium,Online,11,1847.2,Saturday,June
7263,U9954,402,112,Pizza,3,147.32999999999998,2025-06-05 22:23:00,,54.0,Giza,Wallet,Delivered,Car,30.01989813963437,31.21115481046097,30.000481089931817,31.212497450499956,30.025966026083527,31.221222917373044,2.156324843760798,Low,Online,22,441.98999999999995,Thursday,June
7264,U1642,958,418,Sushi,5,406.2,2025-06-15 21:18:00,,25.0,Cairo,Wallet,Delivered,Bicycle,30.024416061761013,31.249677847140735,30.04163666871964,31.23535520077697,30.02554688607544,31.25135878412936,2.356396106325372,Low,Online,21,2031.0,Sunday,June
7265,U5037,397,478,Koshary,5,656.0,2025-06-11 00:58:00,,30.0,Assiut,Cash,Delivered,Motorbike,27.193135646767875,31.17690447468281,27.186578422741484,31.20363171681345,27.192461414309616,31.17062932655092,2.7462022670013666,Low,Online,0,3280.0,Wednesday,June
7266,U7374,581,88,Burger,1,87.4,2025-06-03 16:46:00,,40.0,Giza,Credit Card,Cancelled,Motorbike,29.9962699842452,31.222080175574263,30.015797618589502,31.204316625980105,30.01301112917888,31.22867756479401,2.760997049829047,High,Online,16,87.4,Tuesday,June
7267,U9151,46,242,Fried Chicken,1,100.82,2025-06-04 01:47:00,,46.0,Giza,Wallet,Delivered,Bicycle,30.000759584596327,31.195418876244556,30.02697182696954,31.22179400560158,30.001541167884536,31.22492894634168,3.862314884820307,Low,Online,1,100.82,Wednesday,June
7268,U9824,377,267,Burger,5,175.35,2025-06-13 17:10:00,,47.0,Tanta,Credit Card,Delivered,Bicycle,30.781949455811965,30.985103337945453,30.78937628957197,30.980183420935223,30.80434376169753,31.016596652295178,0.9485377496616724,High,Offline,17,876.75,Friday,June
7269,U8388,403,47,Salad,1,59.66,2025-06-08 07:05:00,,44.0,Cairo,Wallet,Delivered,Car,30.043794349588644,31.233737319858484,30.03323933990945,31.226595411098383,30.040264759361595,31.23792568998893,1.357761564819297,High,Online,7,59.66,Sunday,June
7270,U8742,489,317,Koshary,3,126.27,2025-06-07 18:53:00,,49.0,Mansoura,Credit Card,Cancelled,Bicycle,31.03209980463256,31.372032203315968,31.051102464801517,31.389709847651883,31.057548739342792,31.3821413869295,2.699365534986744,High,Online,18,378.81,Saturday,June
7271,U2859,640,151,Sushi,1,72.08,2025-06-04 12:40:00,,28.0,Alexandria,Wallet,Delivered,Bicycle,31.19292848659937,29.918074852872856,31.19577707772671,29.909252396885808,31.2044236510652,29.937931472260907,0.8982255497978157,Medium,Online,12,72.08,Wednesday,June
7272,U7295,97,345,Pizza,3,205.89,2025-06-15 19:52:00,,40.0,Assiut,Cash,Delivered,Motorbike,27.19945664048293,31.16419895507083,27.19770793060639,31.18816107079916,27.181655447965124,31.16940092400804,2.3820592841272705,High,Online,19,617.67,Sunday,June
7273,U7850,397,379,Pasta,1,111.12,2025-06-14 02:39:00,,40.0,Tanta,Wallet,In Transit,Car,30.79216318724973,30.98926909632974,30.7986235169249,31.00854249153756,30.792021892305723,31.01789384589654,1.9787803025928,Low,Online,2,111.12,Saturday,June
7274,U3309,999,12,Burger,1,83.74,2025-06-16 06:30:00,,22.0,Zagazig,Cash,Delivered,Bicycle,30.568637318214694,31.51990167367804,30.57022135614215,31.49151699510596,30.604585540828,31.508575217833307,2.7286182256366334,Low,Online,6,83.74,Monday,June
7275,U4787,320,205,Sushi,1,46.56,2025-06-06 01:58:00,,50.0,Zagazig,Cash,Delivered,Motorbike,30.58490703633777,31.5171707067417,30.573933666516023,31.49814853464625,30.58376382131907,31.48251574077747,2.192988790659105,Low,Online,1,46.56,Friday,June
7276,U9382,939,264,Sandwich,3,92.79,2025-06-07 01:06:00,,19.0,Giza,Wallet,Delivered,Bicycle,30.02810034798976,31.19004850750732,30.02221159265041,31.197435239457057,30.0118514544868,31.20807505925409,0.9663538957699276,Low,Online,1,278.37,Saturday,June
7277,U1157,804,457,Fried Chicken,1,114.85,2025-06-10 16:58:00,,25.0,Tanta,Wallet,Delivered,Bicycle,30.778558247456427,31.01037333775788,30.801630870243763,31.00058327077047,30.767701025185687,30.98069543434478,2.7241926712532725,High,Online,16,114.85,Tuesday,June
7278,U3789,979,288,Sushi,5,300.95,2025-06-06 23:37:00,,34.0,Assiut,Cash,Delivered,Motorbike,27.16468225379098,31.18145500920963,27.1819473804212,31.17322390649427,27.175397671404276,31.17752847502484,2.079733410811896,Low,Online,23,1504.75,Friday,June
7279,U1116,195,33,Salad,5,493.15,2025-06-15 09:41:00,,36.0,Mansoura,Cash,Delivered,Bicycle,31.0482353908636,31.394173832042007,31.045840535564498,31.377743818601186,31.02199758447418,31.401424859478418,1.5906823966990002,High,Offline,9,2465.75,Sunday,June
7280,U2291,501,59,Sandwich,1,133.74,2025-06-13 19:57:00,,50.0,Giza,Wallet,Delivered,Bicycle,30.01734055327745,31.20010399166017,30.02202915299553,31.205624889112304,30.03032320126455,31.198241634699663,0.7441650662960115,High,Online,19,133.74,Friday,June
7281,U1871,586,273,Shawarma,4,567.36,2025-06-11 12:19:00,,48.0,Zagazig,Wallet,Delivered,Bicycle,30.59051250031306,31.504008194566826,30.586540176651845,31.50293912805729,30.594505290627023,31.484582585907766,0.4521608750617498,Medium,Online,12,2269.44,Wednesday,June
7282,U7855,850,200,Fried Chicken,5,224.4,2025-06-06 22:12:00,,44.0,Assiut,Credit Card,Delivered,Bicycle,27.163043062384297,31.203144930167028,27.178979053939432,31.1778328182141,27.16488836422161,31.189117747177143,3.0677098148547213,Low,Online,22,1122.0,Friday,June
7283,U2524,272,259,Salad,5,184.4,2025-06-05 07:09:00,,23.0,Giza,Credit Card,Delivered,Bicycle,29.99871996039182,31.201973051914365,30.02605164994929,31.21963334768489,29.99877470369329,31.19145139538703,3.475980823975557,High,Online,7,922.0,Thursday,June
7284,U5745,872,269,Fried Chicken,4,322.4,2025-06-15 08:49:00,,32.0,Assiut,Wallet,Delivered,Motorbike,27.185801975848527,31.199088721072123,27.195407740511648,31.18316199151632,27.171776273178807,31.179930546764773,1.9035250954810208,High,Online,8,1289.6,Sunday,June
7285,U2557,145,433,Salad,4,162.08,2025-06-09 10:17:00,,41.0,Zagazig,Cash,Delivered,Motorbike,30.57601295365836,31.51708991706476,30.57481797226439,31.48700783748604,30.600794125239204,31.51165257280953,2.888656402991915,Medium,Online,10,648.32,Monday,June
7286,U8222,965,315,Burger,4,202.48,2025-06-05 05:17:00,,48.0,Cairo,Cash,Delivered,Motorbike,30.044562803189937,31.221861713317317,30.04130886367351,31.2485096648158,30.059135324550898,31.22843483760546,2.5952436836765385,Low,Online,5,809.92,Thursday,June
7287,U6962,779,269,Pasta,5,368.25,2025-06-14 15:47:00,,41.0,Zagazig,Wallet,Delivered,Bicycle,30.589495267441176,31.491741847588276,30.60705551195396,31.487849507180997,30.596084216576024,31.509843261613803,1.9822387969609567,Medium,Online,15,1841.25,Saturday,June
7288,U3793,595,149,Shawarma,2,263.02,2025-06-04 02:51:00,,30.0,Alexandria,Wallet,Delivered,Motorbike,31.19144028761084,29.903819051570704,31.18013079943087,29.90180939958991,31.209683434713785,29.916917308699613,1.2684605459344431,Low,Online,2,526.04,Wednesday,June
7289,U8409,368,48,Salad,3,92.37,2025-06-09 00:33:00,,42.0,Giza,Credit Card,Delivered,Bicycle,30.031037006221663,31.20042107803676,30.02543954636729,31.223530317361742,29.994781563453053,31.18959244886289,2.313842977184901,Low,Online,0,277.11,Monday,June
7290,U7484,947,33,Fried Chicken,3,246.84,2025-06-11 08:16:00,,50.0,Giza,Cash,Delivered,Motorbike,30.026798564273424,31.209853660899505,30.00546899323011,31.218816203773542,30.01056622670423,31.195096744110117,2.5175687852175987,High,Online,8,740.52,Wednesday,June
7291,U7769,420,444,Koshary,3,207.84,2025-06-12 01:23:00,,38.0,Assiut,Cash,Delivered,Car,27.189794940305312,31.20082306312266,27.16751303628437,31.172726272865575,27.16542355491929,31.18928022930316,3.7213302913988784,Low,Online,1,623.52,Thursday,June
7292,U7100,988,172,Salad,1,38.13,2025-06-14 10:13:00,,38.0,Alexandria,Credit Card,In Transit,Car,31.18321975465637,29.91456326798867,31.19506674747428,29.911918875943464,31.19136433864812,29.916623267777112,1.3374729007616168,Medium,Online,10,38.13,Saturday,June
7293,U3460,908,78,Sandwich,3,390.81000000000006,2025-06-06 11:34:00,,32.0,Tanta,Credit Card,In Transit,Bicycle,30.77074520077236,31.017715715451903,30.77146105656669,31.01017786227185,30.773163192059823,30.991065614908777,0.7259620588564009,Medium,Online,11,1172.4300000000003,Friday,June
7294,U5621,161,172,Salad,4,474.36,2025-06-08 14:13:00,,53.0,Zagazig,Cash,Delivered,Motorbike,30.5874112538346,31.497969448773944,30.58720556716252,31.521568504451142,30.583562706988747,31.513749032140936,2.2635728855647077,Medium,Online,14,1897.44,Sunday,June
7295,U5139,805,279,Pasta,4,454.6,2025-06-06 22:40:00,,46.0,Zagazig,Cash,Delivered,Car,30.57412853396764,31.505561103764474,30.60054380715161,31.50921610818075,30.5767186560919,31.506490400124367,2.949368655638465,Low,Online,22,1818.4,Friday,June
7296,U7861,990,146,Burger,3,226.08,2025-06-08 18:54:00,,35.0,Cairo,Wallet,Cancelled,Bicycle,30.06353061854118,31.25429066014866,30.031347056780216,31.246807445759444,30.04957014072366,31.229837156552207,3.6399134050093056,High,Online,18,678.24,Sunday,June
7297,U2085,187,368,Sandwich,2,191.6,2025-06-02 05:22:00,,37.0,Tanta,Cash,Delivered,Car,30.772840809361096,31.002263507458625,30.77047356565406,30.985620885414377,30.803504405136152,30.99275928526566,1.6146873507503676,Low,Online,5,383.2,Monday,June
7298,U4364,596,252,Koshary,2,150.18,2025-06-11 00:23:00,,55.0,Mansoura,Credit Card,Delivered,Bicycle,31.03739871341856,31.376976044726558,31.03678177769843,31.40089927693324,31.0550323541475,31.36184147902878,2.284909861255952,Low,Offline,0,300.36,Wednesday,June
7299,U2716,733,96,Sandwich,4,281.12,2025-06-04 12:40:00,,18.0,Assiut,Cash,Delivered,Motorbike,27.175464842273666,31.18472117682365,27.179087229733216,31.18901506223492,27.18247861156468,31.19045578910961,0.5849571527938631,Medium,Online,12,1124.48,Wednesday,June
7300,U4781,798,463,Koshary,3,208.08,2025-06-02 20:12:00,,41.0,Alexandria,Cash,Delivered,Bicycle,31.205675456858163,29.920450432833277,31.190263426737268,29.925419895810585,31.209295209654577,29.92138758500109,1.7731985300907056,Low,Online,20,624.24,Monday,June
7301,U1662,881,277,Fried Chicken,3,190.32,2025-06-11 08:04:00,,17.0,Mansoura,Credit Card,Delivered,Motorbike,31.023061456355578,31.365702124517604,31.035762575142066,31.396381055485957,31.03778709884321,31.36881214873866,3.249983902274365,High,Online,8,570.96,Wednesday,June
7302,U2082,890,355,Salad,5,667.4,2025-06-03 11:04:00,,36.0,Alexandria,Cash,Delivered,Car,31.197312657121696,29.914885903991717,31.208413605272057,29.928178731474315,31.20989629543517,29.93516208975215,1.7662686331928563,Medium,Online,11,3337.0,Tuesday,June
7303,U5954,607,422,Sushi,1,65.37,2025-06-11 15:22:00,,27.0,Tanta,Wallet,Delivered,Car,30.777488201312288,30.99925409128652,30.792086088879056,30.990562565685867,30.78979690140948,30.990942618738757,1.8197131371100177,Medium,Online,15,65.37,Wednesday,June
7304,U2708,541,262,Sandwich,4,558.12,2025-06-14 07:31:00,,52.0,Giza,Wallet,Delivered,Motorbike,30.028610060986868,31.220070406861836,29.994635896744636,31.20371692817521,30.00216608070845,31.196176580200845,4.0832398780928125,High,Online,7,2232.48,Saturday,June
7305,U3685,363,395,Sushi,5,641.4,2025-06-11 18:35:00,,38.0,Cairo,Cash,Delivered,Car,30.026023428485388,31.215941599534275,30.055924638383072,31.215816161815763,30.047471633150597,31.23836369809262,3.314664885946903,High,Online,18,3207.0,Wednesday,June
7306,U5845,564,393,Burger,3,154.41,2025-06-03 05:42:00,,16.0,Cairo,Credit Card,Delivered,Motorbike,30.060949099760258,31.24825568636859,30.06025941388719,31.24598122219296,30.056082021530276,31.23149235276304,0.2322648887954876,Low,Online,5,463.23,Tuesday,June
7307,U4279,516,269,Sushi,1,102.89,2025-06-16 01:35:00,,21.0,Assiut,Cash,Delivered,Motorbike,27.194219765542123,31.17450837611548,27.19353769531145,31.19314477385308,27.181168679149987,31.19140184005497,1.848116777898329,Low,Online,1,102.89,Monday,June
7308,U9694,349,427,Shawarma,4,523.48,2025-06-04 08:24:00,,38.0,Assiut,Credit Card,Delivered,Motorbike,27.172802828657638,31.192315702773897,27.19429604761193,31.18037397147173,27.196056712292748,31.198812654788124,2.65937195003044,High,Offline,8,2093.92,Wednesday,June
7309,U4933,775,238,Shawarma,2,245.42,2025-06-09 11:42:00,,40.0,Alexandria,Cash,Delivered,Bicycle,31.211671626187083,29.929593953617744,31.18261287409276,29.908740505896304,31.20056971650096,29.926283400365858,3.785533226023462,Medium,Online,11,490.84,Monday,June
7310,U8503,466,278,Sushi,3,121.05,2025-06-05 01:08:00,,38.0,Assiut,Credit Card,Delivered,Bicycle,27.16214854241355,31.19808520343325,27.179442488169297,31.191451665753146,27.1818664357304,31.1734608334424,2.0259093152254004,Low,Online,1,363.15,Thursday,June
7311,U3654,222,254,Shawarma,2,78.08,2025-06-13 06:13:00,,50.0,Giza,Credit Card,Delivered,Bicycle,30.03177462201174,31.226974388603463,30.030945793593077,31.20495988187704,30.008434009893445,31.21880327894926,2.125416486129831,Low,Online,6,156.16,Friday,June
7312,U6855,695,445,Salad,1,129.19,2025-06-16 06:41:00,,37.0,Assiut,Credit Card,Delivered,Bicycle,27.18196379770359,31.199700503642337,27.16147160467656,31.18474081672552,27.171544427555045,31.20071138027337,2.7118062220442405,Low,Online,6,129.19,Monday,June
7313,U9932,891,218,Burger,1,74.42,2025-06-04 13:17:00,,30.0,Mansoura,Credit Card,Delivered,Motorbike,31.030031241042614,31.386827507876184,31.05307816765414,31.3796025843593,31.020454172853363,31.377716181513573,2.646664946401728,Medium,Online,13,74.42,Wednesday,June
7314,U9830,880,409,Salad,4,149.84,2025-06-14 00:19:00,,30.0,Mansoura,Credit Card,Delivered,Motorbike,31.032403328503783,31.390518054135512,31.01799182564365,31.369846114247945,31.04000805065049,31.36555259917469,2.5394126388213403,Low,Online,0,599.36,Saturday,June
7315,U7200,903,468,Burger,1,71.06,2025-06-08 21:19:00,,39.0,Zagazig,Wallet,Delivered,Motorbike,30.57035621413842,31.510084790201635,30.60537737580491,31.506767576397277,30.584585532191955,31.50423204259312,3.895544775706388,Low,Online,21,71.06,Sunday,June
7316,U6725,650,278,Pizza,1,117.47,2025-06-04 13:33:00,,34.0,Assiut,Cash,Cancelled,Car,27.20047398056168,31.184415084246364,27.162596207541363,31.176043876943183,27.181951650486827,31.203091651710864,4.278292281367728,Medium,Online,13,117.47,Wednesday,June
7317,U6164,525,470,Salad,2,295.6,2025-06-08 12:35:00,,33.0,Mansoura,Wallet,Delivered,Motorbike,31.019471677806028,31.39224381923823,31.03144593688349,31.397416442525596,31.054380131977208,31.387626912095847,1.4164729162461196,Medium,Online,12,591.2,Sunday,June
7318,U8146,164,137,Pizza,3,426.12,2025-06-15 09:46:00,,43.0,Alexandria,Wallet,Delivered,Car,31.206296284925912,29.91681869891151,31.20807662145782,29.93589592294521,31.208183844613405,29.93489714959972,1.8286896843753124,High,Online,9,1278.3600000000001,Sunday,June
7319,U7684,73,368,Sushi,3,233.1,2025-06-10 23:36:00,,25.0,Giza,Wallet,In Transit,Car,30.01080943710826,31.221698562358355,30.013729851492705,31.22225507473405,30.002260723069544,31.212536034774708,0.3281574553616362,Low,Online,23,699.3,Tuesday,June
7320,U5027,108,187,Pasta,3,415.59,2025-06-12 21:32:00,,29.0,Cairo,Cash,Delivered,Car,30.062356648727548,31.245451989076077,30.032698931099297,31.22860470805335,30.03717822605863,31.24297185929536,3.667220090400285,Low,Online,21,1246.77,Thursday,June
7321,U9711,225,247,Koshary,5,238.9,2025-06-15 16:24:00,,27.0,Giza,Wallet,Delivered,Motorbike,30.002939989612276,31.208492705967377,30.02107378499149,31.21446283950924,30.020406270148428,31.21243619513803,2.091066205872449,High,Online,16,1194.5,Sunday,June
7322,U9553,192,418,Shawarma,1,42.86,2025-06-06 13:34:00,,50.0,Mansoura,Cash,Delivered,Bicycle,31.03918347295752,31.382065565543176,31.04702508438344,31.366390257816988,31.02305494829648,31.377700218626213,1.7306143270277037,Medium,Online,13,42.86,Friday,June
7323,U2647,602,3,Shawarma,1,83.67,2025-06-12 18:14:00,,58.0,Cairo,Cash,Delivered,Bicycle,30.04369424834331,31.24134490328533,30.051480904212,31.219774457183096,30.041176411311543,31.227167367777923,2.252231761565663,High,Online,18,83.67,Thursday,June
7324,U2983,38,16,Sushi,3,151.8,2025-06-16 04:03:00,,54.0,Assiut,Wallet,Delivered,Bicycle,27.189014657762005,31.177023277217334,27.183127519665582,31.171634672029928,27.182106301280097,31.203224934020557,0.8430029332702751,Low,Online,4,455.40000000000003,Monday,June
7325,U4481,689,396,Salad,3,95.28,2025-06-04 13:34:00,,36.0,Cairo,Wallet,Delivered,Motorbike,30.027120409278098,31.237942158268503,30.063804851954508,31.24429236578467,30.04367737043844,31.22732912106189,4.112445512416119,Medium,Online,13,285.84000000000003,Wednesday,June
7326,U2179,689,355,Fried Chicken,3,269.54999999999995,2025-06-11 17:38:00,,22.0,Zagazig,Credit Card,Delivered,Motorbike,30.575451565200936,31.517997351330383,30.604453809724887,31.50977803092125,30.58531479214826,31.51096081595915,3.310489649039046,High,Online,17,808.6499999999999,Wednesday,June
7327,U8701,520,199,Burger,1,141.9,2025-06-07 14:26:00,,51.0,Assiut,Wallet,Delivered,Bicycle,27.169482592803718,31.17614176959117,27.18437022856183,31.19033139153377,27.16106732065111,31.164658991936893,2.167640021772806,Medium,Online,14,141.9,Saturday,June
7328,U4639,23,299,Fried Chicken,5,384.5,2025-06-13 17:29:00,,44.0,Mansoura,Cash,Delivered,Motorbike,31.04742603019367,31.389076419583077,31.02674019002515,31.362671820512617,31.046778004576844,31.376988038756483,3.407958463378758,High,Online,17,1922.5,Friday,June
7329,U6823,112,487,Fried Chicken,1,103.9,2025-06-03 15:10:00,,49.0,Tanta,Wallet,Delivered,Bicycle,30.77406554785307,30.979794057748016,30.78451611109995,31.00583386716543,30.783287120363248,30.985867222988176,2.7487341127597515,Medium,Online,15,103.9,Tuesday,June
7330,U4248,190,422,Burger,4,564.92,2025-06-05 15:38:00,,47.0,Zagazig,Credit Card,Delivered,Bicycle,30.59063967055564,31.487127667641133,30.57147014785689,31.51427888637757,30.600981945874803,31.49613612052456,3.3613809648878727,Medium,Online,15,2259.68,Thursday,June
7331,U4970,825,320,Salad,1,127.1,2025-06-15 13:12:00,,46.0,Giza,Credit Card,Cancelled,Motorbike,30.00170975282004,31.22430015393893,30.02439994176752,31.21202864888774,30.02440365632039,31.19630803159424,2.7799526622650044,Medium,Online,13,127.1,Sunday,June
